"code_commune_insee","nom_de_la_commune","code_postal","latitude","longitude"
"54353","MARS LA TOUR","54800","49.09423341924124","5.891178394497032"
"54354","MARTHEMONT","54330","48.5592808607229","6.040037166067522"
"54355","MARTINCOURT","54380","48.84831964760971","5.948828714509032"
"54356","MATTEXEY","54830","48.43892514092371","6.5229601449877075"
"54357","MAXEVILLE","54320","48.70934576021035","6.143210431950083"
"54358","MAZERULLES","54280","48.75269328189604","6.373151432390815"
"54359","MEHONCOURT","54360","48.51088322497967","6.38192580478314"
"54360","MENIL LA TOUR","54200","48.77424049839902","5.847351347527034"
"54362","MERCY LE BAS","54960","49.38520341131195","5.758216501692756"
"54363","MERCY LE HAUT","54560","49.36937976883462","5.823252996516539"
"54364","MEREVILLE","54850","48.58902749556064","6.133722622252181"
"54365","MERVILLER","54120","48.474226123098276","6.777133016489475"
"54366","MESSEIN","54850","48.6123998476515","6.146277386366473"
"54367","MEXY","54135","49.50254360588818","5.78774582877966"
"54368","MIGNEVILLE","54540","48.533207613576714","6.785843967771845"
"54369","MILLERY","54670","48.815120915112686","6.138925196624596"
"54370","MINORVILLE","54385","48.808189068901974","5.877005336864182"
"54371","MOINEVILLE","54580","49.19914195012249","5.94893497858297"
"54372","MOIVRONS","54760","48.828201637760486","6.249101544104743"
"54373","MONCEL LES LUNEVILLE","54300","48.56106118876069","6.5611550755130175"
"54374","MONCEL SUR SEILLE","54280","48.770614798201464","6.42304376446762"
"54375","MONTAUVILLE","54700","48.89308538852126","6.001380931488134"
"54376","MONTENOY","54760","48.794656510551235","6.239518897218353"
"54377","MONTIGNY","54540","48.51273132487039","6.801374238821739"
"54378","MONTIGNY SUR CHIERS","54870","49.475304065546354","5.667225262051808"
"54379","MONT L ETROIT","54170","48.49948739380748","5.786243349163815"
"54380","MONT LE VIGNOBLE","54113","48.62239956309209","5.848710471762342"
"54381","MONTREUX","54450","48.535811507893314","6.889754726957236"
"54382","MONT ST MARTIN","54350","49.54690553436025","5.787162797071917"
"54383","MONT SUR MEURTHE","54360","48.54885373661555","6.445340186547958"
"54385","MORFONTAINE","54920","49.44528388240593","5.8193482633938345"
"54386","MORIVILLER","54830","48.480111152780054","6.439342943979871"
"54387","MORVILLE SUR SEILLE","54700","48.91879129164015","6.144815152267652"
"54388","MOUACOURT","54370","48.66875861860342","6.638805561597511"
"54389","MOUAVILLE","54800","49.213383486672235","5.7816997505689915"
"54390","MOUSSON","54700","48.911867289759","6.091416091417685"
"54391","MOUTIERS","54660","49.233814881881855","5.9554454167376765"
"54392","MOUTROT","54113","48.6038699414721","5.898384275570265"
"54393","MOYEN","54118","48.492746943887866","6.593173487027971"
"54394","MURVILLE","54490","49.34453820859164","5.829982115247445"
"54395","NANCY","54000","48.68805742183154","6.1734389124288"
"54395","NANCY","54100","48.68805742183154","6.1734389124288"
"54396","NEUFMAISONS","54540","48.44945817209484","6.872724244671229"
"54397","NEUVES MAISONS","54230","48.616364704846745","6.10833885282703"
"54398","NEUVILLER LES BADONVILLER","54540","48.52007625493446","6.877044689540231"
"54399","NEUVILLER SUR MOSELLE","54290","48.48972429832439","6.279826963213152"
"54400","NOMENY","54610","48.87782155408625","6.232661381991269"
"54401","NONHIGNY","54450","48.54688355604527","6.890753467830706"
"54402","NORROY LE SEC","54150","49.2744093484934","5.80833114789562"
"54403","NORROY LES PONT A MOUSSON","54700","48.93140337172137","6.010364636212902"
"54404","NOVIANT AUX PRES","54385","48.84512906310981","5.894675637121603"
"54405","OCHEY","54170","48.59552252495976","5.953014452543703"
"54406","OGEVILLER","54450","48.55295409740316","6.7128492425480895"
"54407","OGNEVILLE","54330","48.47203486796825","6.057736822769032"
"54408","OLLEY","54800","49.17380743440316","5.7652940553189715"
"54409","OMELMONT","54330","48.494957577591755","6.118006795493436"
"54410","ONVILLE","54890","49.01809034307506","5.96542766577857"
"54411","ORMES ET VILLE","54740","48.4876381031339","6.2025897838451645"
"54412","OTHE","54260","49.49241796122672","5.449305049472256"
"54413","OZERAILLES","54150","49.224763331907624","5.84287349872522"
"54414","PAGNEY DERRIERE BARINE","54200","48.700865650051824","5.849998379948193"
"54415","PAGNY SUR MOSELLE","54530","48.98789618972633","6.005697081093457"
"54416","PANNES","54470","48.930130022758846","5.790293309326892"
"54417","PAREY ST CESAIRE","54330","48.52908835123037","6.061155670099998"
"54418","PARROY","54370","48.67330352130974","6.610738437230973"
"54419","PARUX","54480","48.54292221236152","6.92198010798819"
"54420","PETIT FAILLY","54260","49.4395124376662","5.498750891574344"
"54421","PETITMONT","54480","48.546833916044164","6.988474489630095"
"54422","PETTONVILLE","54120","48.52887448445402","6.742455038327516"
"54423","PEXONNE","54540","48.467443772833434","6.881827057090227"
"54424","PHLIN","54610","48.91729825119561","6.275245869364859"
"54425","PIENNES","54490","49.30741873339029","5.785138047599797"
"54426","PIERRE LA TREICHE","54200","48.64012126926099","5.953462579822473"
"54427","PIERRE PERCEE","54540","48.46120189743635","6.94184860805716"
"54428","PIERREPONT","54620","49.419953985759314","5.706343283854737"
"54429","PIERREVILLE","54160","48.54825714407849","6.110863595642625"
"54430","POMPEY","54340","48.77399112885351","6.108989917895544"
"54431","PONT A MOUSSON","54700","48.922197246874084","6.04695638380055"
"54432","PONT ST VINCENT","54550","48.60844035021884","6.066426627020515"
"54433","PORT SUR SEILLE","54700","48.8975920677625","6.158783123045339"
"54434","PRAYE","54116","48.435591695354915","6.113657474759494"
"54435","PRENY","54530","48.9741492618346","5.965647991655237"
"54436","PREUTIN HIGNY","54490","49.34800012032976","5.799194586124435"
"54437","PULLIGNY","54160","48.549718076821065","6.149825398217181"
"54438","PULNEY","54115","48.39072667720689","6.033242164859651"
"54439","PULNOY","54425","48.70296345700393","6.267713762082884"
"54440","PUXE","54800","49.151265386964354","5.787157430948594"
"54441","PUXIEUX","54800","49.0737582130822","5.883550101575593"
"54442","QUEVILLONCOURT","54330","48.471608252972544","6.103758876847026"
"54443","RAON LES LEAU","54540","48.51373471411692","7.101419348054719"
"54444","RAUCOURT","54610","48.92471060834819","6.221474494483694"
"54445","RAVILLE SUR SANON","54370","48.65176206239582","6.50913611542434"
"54446","RECHICOURT LA PETITE","54370","48.719150688713526","6.578993780169262"
"54447","RECLONVILLE","54450","48.53669464224113","6.7316699616164595"
"54449","REHAINVILLER","54300","48.566838478919465","6.468522461835942"
"54450","REHERREY","54120","48.50842582290075","6.776368507865212"
"54451","REHON","54430","49.500744834618","5.756484491067171"
"54452","REILLON","54450","48.60006417139293","6.736966154672338"
"54453","REMBERCOURT SUR MAD","54470","48.98540982879383","5.901029239213079"
"54455","REMENOVILLE","54830","48.46590697171948","6.472682690447288"
"54456","REMEREVILLE","54110","48.706471294864535","6.378551589523976"
"54457","REMONCOURT","54370","48.65523889435343","6.74062235867471"
"54458","REPAIX","54450","48.61295904636816","6.82983919809792"
"54459","RICHARDMENIL","54630","48.595180242284556","6.177236895340376"
"54460","ROGEVILLE","54380","48.815055417285556","5.975799500632624"
"54461","ROMAIN","54360","48.520841842054836","6.35576321490162"
"54462","ROSIERES AUX SALINES","54110","48.5961071598677","6.340965975745144"
"54463","ROSIERES EN HAYE","54385","48.78828319766927","5.990774138110161"
"54464","ROUVES","54610","48.901385237633036","6.20401266190215"
"54465","ROVILLE DEVANT BAYON","54290","48.46816052604919","6.2925021951500835"
"54466","ROYAUMEIX","54200","48.77980373595535","5.823029001883588"
"54467","ROZELIEURES","54290","48.443553859762396","6.431575688518862"
"54468","SAFFAIS","54210","48.56062661853083","6.315098772395707"
"54469","ST AIL","54580","49.169026845458845","6.005779971871794"
"54470","ST BAUSSANT","54470","48.89404341223299","5.7939743003848685"
"54471","ST BOINGT","54290","48.416210346412186","6.427077912893683"
"54472","ST CLEMENT","54950","48.5434611602656","6.618781190195176"
"54473","ST FIRMIN","54930","48.424970606678826","6.136021777891383"
"54474","STE GENEVIEVE","54700","48.8693264521968","6.136825317701527"
"54475","ST GERMAIN","54290","48.42322274131145","6.341229504781818"
"54476","ST JEAN LES LONGUYON","54260","49.45474351994959","5.488418777367676"
"54477","ST JULIEN LES GORZE","54470","49.01825299092474","5.903691514340462"
"54478","ST MARCEL","54800","49.125517934328386","5.973109966888609"
"54479","ST MARD","54290","48.50992397415749","6.298891445910259"
"54480","ST MARTIN","54450","48.57361013032673","6.74658906358521"
"54481","ST MAURICE AUX FORGES","54540","48.50743743269068","6.848967538606503"
"54482","ST MAX","54130","48.706117877779306","6.2040936939575"
"54483","ST NICOLAS DE PORT","54210","48.62001281793145","6.295270407451396"
"54484","STE POLE","54540","48.50573090789092","6.834094370902859"
"54485","ST PANCRE","54730","49.52654411160594","5.640342376000747"
"54486","ST REMIMONT","54740","48.49720181004609","6.2587278171977365"
"54487","ST REMY AUX BOIS","54290","48.41566702044653","6.392070073102035"
"54488","ST SAUVEUR","54480","48.5241604732406","7.007138583962966"
"54489","ST SUPPLET","54620","49.37675295208982","5.730310314097216"
"54490","SAIZERAIS","54380","48.78910036946624","6.038610674937043"
"54491","SANCY","54560","49.35229069447329","5.937195294066687"
"54492","SANZEY","54200","48.763160321532666","5.822359983322547"
"54493","SAULNES","54650","49.528455433992136","5.825151618571934"
"54494","SAULXEROTTE","54115","48.47401288991878","5.9357276932156395"
"54495","SAULXURES LES NANCY","54420","48.68598468128193","6.25760411261199"
"54496","SAULXURES LES VANNES","54170","48.51906049819525","5.7992596922162765"
"54497","SAXON SION","54330","48.418741529201746","6.086041718149667"
"54498","SEICHAMPS","54280","48.71590312918222","6.270922968532272"
"54499","SEICHEPREY","54470","48.868205352919745","5.79454337663158"
"54500","SELAINCOURT","54170","48.4979373126929","5.948300174407991"
"54501","SERANVILLE","54830","48.46152259719764","6.515282822757152"
"54502","SERRES","54370","48.693307418604014","6.45514622588012"
"54504","SERROUVILLE","54560","49.39413384722341","5.878301822908307"
"54505","SEXEY AUX FORGES","54550","48.637550059796986","6.030071985448467"
"54507","SIONVILLER","54300","48.6332342334798","6.5473863077765"
"54508","SIVRY","54610","48.82911698056878","6.209952482770243"
"54509","SOMMERVILLER","54110","48.63600929559844","6.374464993663855"
"54510","SORNEVILLE","54280","48.7379272939402","6.416950642181572"
"54511","SPONVILLE","54800","49.07372062627341","5.834586213994788"
"54512","TANCONVILLE","54480","48.60449290234203","6.93628637787526"
"54513","TANTONVILLE","54116","48.46718541008633","6.140270704168181"
"54514","TELLANCOURT","54260","49.50896448262857","5.6311367603156235"
"54515","THELOD","54330","48.542172561584266","6.053606846677603"
"54516","THEY SOUS VAUDEMONT","54930","48.404143018389995","6.053976188784549"
"54517","THEZEY ST MARTIN","54610","48.90164903000077","6.303862890454523"
"54518","THIAUCOURT REGNIEVILLE","54470","48.932495862435324","5.898745668085061"
"54519","THIAVILLE SUR MEURTHE","54120","48.40525557616931","6.803422124138637"
"54520","THIEBAUMENIL","54300","48.58083720688904","6.627211485732182"
"54521","THIL","54880","49.471564631049624","5.903339436608725"
"54522","THOREY LYAUTEY","54115","48.448384842036894","6.028983371675089"
"54523","THUILLEY AUX GROSEILLES","54170","48.57987090846674","5.969932219331305"
"54524","THUMEREVILLE","54800","49.20606761863161","5.805032510049135"
"54525","TIERCELET","54190","49.460568005032876","5.883941353939727"
"54526","TOMBLAINE","54510","48.68510413308928","6.221207411282645"
"54527","TONNOY","54210","48.55519719616788","6.25790463029575"
"54528","TOUL","54200","48.6794185458332","5.89803522437848"
"54529","TRAMONT EMY","54115","48.4133725767758","5.948425687518563"
"54530","TRAMONT LASSUS","54115","48.40423804812727","5.9679680724238935"
"54531","TRAMONT ST ANDRE","54115","48.41401656328572","5.9247731628466"
"54532","TREMBLECOURT","54385","48.80647660609536","5.944978265399834"
"54533","TRIEUX","54750","49.32221615228572","5.950659993857236"
"54534","TRONDES","54570","48.72436930615434","5.766219457553152"
"54535","TRONVILLE","54800","49.08421476992325","5.920719242273629"
"54536","TUCQUEGNIEUX","54640","49.30930455133928","5.894743443127977"
"54537","UGNY","54870","49.46533611638823","5.706442184970738"
"54538","URUFFE","54112","48.56882458202101","5.742962411167203"
"54539","VACQUEVILLE","54540","48.47921100228128","6.816198327092202"
"54540","VAL ET CHATILLON","54480","48.55297322236571","7.015274386682833"
"54541","VALHEY","54370","48.68559340137338","6.494814119695497"
"54542","VALLEROY","54910","49.21510981110742","5.909586892447347"
"54543","VALLOIS","54830","48.45939943459459","6.5462245839754525"
"54544","VANDELAINVILLE","54890","49.02849750810605","5.98033374425988"
"54545","VANDELEVILLE","54115","48.42507048595763","5.986688033213495"
"54546","VANDIERES","54121","48.95899110328987","6.009390912218521"
"54547","VANDOEUVRE LES NANCY","54500","48.659979244034346","6.160288944807077"
"54548","VANNES LE CHATEL","54112","48.57383026517299","5.784866764129065"
"54549","VARANGEVILLE","54110","48.64051506061645","6.315798576545508"
"54550","VATHIMENIL","54122","48.50342182824746","6.613448455947591"
"54551","VAUCOURT","54370","48.66759094365004","6.687950689829706"
"54552","VAUDEMONT","54330","48.421385672163204","6.05992484458554"
"54553","VAUDEVILLE","54740","48.45570742940032","6.209316669427726"
"54554","VAUDIGNY","54740","48.435951753030864","6.2059743450545035"
"54555","VAXAINVILLE","54120","48.520377312471574","6.7553991970794"
"54556","VEHO","54450","48.60350944003259","6.711379187049996"
"54557","BOIS DE HAYE","54840","48.700197980186935","6.043545298864743"
"54558","VELAINE SOUS AMANCE","54280","48.716805603485994","6.322627552411854"
"54559","VELLE SUR MOSELLE","54290","48.52870918164679","6.28494268267331"
"54560","VENEY","54540","48.461514917005545","6.814815306443753"
"54561","VENNEZEY","54830","48.44275540195507","6.459837462739522"
"54562","VERDENAL","54450","48.58704189722814","6.802771803108609"
"54563","VEZELISE","54330","48.48382263417774","6.096050109366287"
"54564","VIEVILLE EN HAYE","54470","48.94097555451275","5.913278751326891"
"54565","VIGNEULLES","54360","48.56728674139084","6.349125357433726"
"54566","VILCEY SUR TREY","54700","48.94174554657616","5.958863987755343"
"54567","VILLACOURT","54290","48.438016667562906","6.340440478285811"
"54568","VILLE AU MONTOIS","54620","49.41611105418143","5.803973200995758"
"54569","VILLE AU VAL","54380","48.84288808351647","6.13228685440453"
"54570","VILLECEY SUR MAD","54890","48.99423184595839","5.947537276437709"
"54571","VILLE EN VERMOIS","54210","48.616178191507025","6.239612261215058"
"54572","VILLE HOUDLEMONT","54730","49.53669170084015","5.653580344227868"
"54573","VILLERS EN HAYE","54380","48.82140814704162","6.007263194875238"
"54574","VILLERS LA CHEVRE","54870","49.50588835721432","5.690730153811481"
"54575","VILLERS LA MONTAGNE","54920","49.46670186658521","5.8294135234473075"
"54576","VILLERS LE ROND","54260","49.47057551676015","5.487166425609006"
"54577","VILLERS LES MOIVRONS","54760","48.813506853488974","6.253189873736353"
"54578","VILLERS LES NANCY","54600","48.66036673319034","6.12757837216881"
"54579","VILLERS SOUS PRENY","54700","48.94174115845152","5.993728647676668"
"54580","VILLERUPT","54190","49.46596587639462","5.927528878264231"
"54581","VILLE SUR YRON","54800","49.12248513816758","5.871181017052654"
"54582","VILLETTE","54260","49.47576361641972","5.553635530380589"
"54583","VILLEY LE SEC","54840","48.65822912937716","5.979567180587529"
"54584","VILLEY ST ETIENNE","54200","48.727703582338364","5.966824536509678"
"54585","VIRECOURT","54290","48.454082142269044","6.320217895420726"
"54586","VITERNE","54123","48.5834822518368","6.013296834515827"
"54587","VITREY","54330","48.49209803322472","6.0422959167110335"
"54588","VITRIMONT","54300","48.591294905211925","6.443299414544581"
